stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
708,,School St and 164 School St,41.783914,-72.612890,,,0,
7080,,Dock St and Atlantic St,41.047301,-73.539062,,,0,
7081,,Broad St and Summer St,41.055477,-73.540032,,,0,
7082,,Broad St and Franklin St,41.055601,-73.541736,,,0,
7083,,W Broad St and Adams Ave,41.055785,-73.547219,,,0,
7084,,W Broad St and Anderson St,41.055925,-73.549211,,,0,
7085,,W Broad St and Hinckley Ave,41.056068,-73.550796,,,0,
7087,,W Broad St and Opp Merrell Ave,41.055989,-73.555221,,,0,
7088,,W Broad St and Opp Stillwater Ave,41.056512,-73.557553,,,0,
7089,,Connecticut Ave and 13 Connecticut Ave,41.057448,-73.560993,,,0,
709,,Prestige Park Rd and Safelite Glass,41.785662,-72.610945,,,0,
7090,,Connecticut Ave and 115 Connecticut Ave,41.056389,-73.563477,,,0,
7091,,Connecticut Ave and Opp Myano Ln,41.054882,-73.564516,,,0,
7094,,Connecticut Ave and Myano Ln,41.055054,-73.564158,,,0,
7095,,Connecticut Ave and 38 Connecticut Ave,41.057270,-73.560919,,,0,
7097,,W Broad St and Stillwater Ave,41.056298,-73.557563,,,0,
7098,,W Broad St and Merrell Ave,41.055820,-73.555183,,,0,
71,,Tunxis Community College and Plainville Ave,41.704909,-72.878529,,,0,
7100,,W Broad St and Stephen St,41.055740,-73.548862,,,0,
7101,,W Broad St and Schuyler Ave,41.055616,-73.547038,,,0,
7102,,W Broad St and Mill River St,41.055482,-73.545393,,,0,
7105,,Washington Blvd and Whittaker Pl,41.054761,-73.543479,,,0,
7106,,Washington Blvd and Rippowam Pl,41.052587,-73.542533,,,0,
7109,,W Main St and Stillwater Ave,41.050352,-73.547704,,,0,
711,,Prestige Park Rd and Prestige Park Cir,41.786611,-72.606616,,,0,
7111,,W Main St and Hazel St,41.049392,-73.550044,,,0,
7112,,W Main St and Fairfield Ave,41.048912,-73.551167,,,0,
7113,,W Main St and Liberty St,41.048198,-73.554289,,,0,
7114,,W Main St and Opp Diaz St,41.048348,-73.556162,,,0,
7115,,W Main St and West Ave,41.048465,-73.557566,,,0,
7116,,W Main St and CYTEC,41.048785,-73.560927,,,0,
7117,,W Main St and Myano Ln,41.048901,-73.564010,,,0,
7118,,E Putnam Ave and Havemeyer Ln,41.048342,-73.566463,,,0,
7119,,E Putnam Ave and Wendle Pl,41.047518,-73.568421,,,0,
712,,Prestige Park Rd and Prestige Park Cir 2,41.787141,-72.603040,,,0,
7120,,E Putnam Ave and 1455 E Putnam Ave,41.046102,-73.570817,,,0,
7121,,E Putnam Ave and Old Kings Hwy,41.044960,-73.572088,,,0,
7123,,E Putnam Ave and Neil Ln 1,41.041823,-73.578626,,,0,
7124,,E Putnam Ave and Neil Ln 2,41.041496,-73.580937,,,0,
7125,,E Putnam Ave and Sheephill Rd,41.041064,-73.583031,,,0,
7126,,E Putnam Ave and Riverside Ln,41.041135,-73.586197,,,0,
7128,,E Putnam Ave and River Road Ext,41.042178,-73.591053,,,0,
7129,,EPutnam Ave and Opp Mead Ave,41.039166,-73.597268,,,0,
7130,,E Putnam Ave and Taylor Dr,41.037069,-73.601405,,,0,
7131,,E Putnam Ave and Indian Field Rd,41.036574,-73.606436,,,0,
7132,,E Putnam Ave and Opp W Brother Dr,41.037039,-73.612089,,,0,
7134,,E Putnam Ave and Old Church Rd,41.036979,-73.617556,,,0,
7137,,E Putnam Ave and Maher Ave,41.034181,-73.623735,,,0,
714,,Prestige Park Rd and 265 Prestige Park Rd,41.787336,-72.601706,,,0,
7144,,Mason St and Lewis St,41.029130,-73.624422,,,0,
7145,,Mason St and E Elm St,41.026829,-73.624000,,,0,
7146,,Mason St and Havemeyer Pl,41.024683,-73.624348,,,0,
7147,,Mason St and Fawcett Pl,41.023363,-73.624045,,,0,
7148,,Mason St and Bruce Park Ave,41.022078,-73.623779,,,0,
7149,,Railroad Ave and Opp Greenwich Railroad Station,41.021762,-73.625897,,,0,
715,,Prestige Park Rd and Pole 4231,41.787565,-72.600106,,,0,
7152,,Field Point rd and City Hall,41.025007,-73.629650,,,0,
7154,,W Putnam Ave and Opp Dayton Ave,41.027161,-73.630849,,,0,
7155,,W Putnam Ave and Opp Prospect St,41.025497,-73.634127,,,0,
7157,,W Putnam Ave and Melrose Ave,41.021435,-73.640794,,,0,
7159,,W Putnam Ave and Opp Holly Hill Ln,41.020072,-73.643068,,,0,
716,,School St and Opp 175 School St,41.786374,-72.614106,,,0,
7160,,W Putnam Ave and Valley Dr,41.018429,-73.645854,,,0,
7162,,W Putnam Ave and E Weaver St,41.016893,-73.648582,,,0,
7163,,W Putnam Ave and Opp Western Junior Hwy,41.014817,-73.652010,,,0,
7164,,W Putnam Ave and Pemberwick Rd,41.013283,-73.654425,,,0,
7166,,Railroad Ave and Field Point Rd,41.021509,-73.632008,,,0,
7169,,Hamilton Ave and Opp Seneca Pl,41.020435,-73.637930,,,0,
717,,School St and Christopher Ct,41.787134,-72.614492,,,0,
7171,,Hamilton Ave and Charles St,41.018912,-73.638763,,,0,
7172,,Hamilton Ave and St Rochs Ave,41.017296,-73.640004,,,0,
7174,,Hamilton Ave and Grange St,41.015062,-73.641572,,,0,
7175,,Hamilton Ave and Armstrong Ct,41.012992,-73.642771,,,0,
7176,,Hamilton Ave and Armstrong Ct 2,41.011493,-73.643893,,,0,
7177,,Ritch Ave W and 32 Ritch Ave W,41.004156,-73.648818,,,0,
7178,,Delavan Ave and Opp Tingue St,41.003239,-73.652450,,,0,
7179,,Delavan Ave and Chestnut St,41.002962,-73.653873,,,0,
7180,,Delavan Ave and Opp Mead Ave,41.002878,-73.655802,,,0,
7182,,Mill St and N Water St,41.003690,-73.657321,,,0,
7186,,N Main St and Terrace Ave,41.010189,-73.656343,,,0,
7187,,N Main St and Rectory St,41.007895,-73.657563,,,0,
7188,,N Main St and Horton Ave,41.005336,-73.659546,,,0,
719,,School St and Autumn Ln,41.789694,-72.616471,,,0,
7190,,Abendroth Ave and Highland St,41.003385,-73.660170,,,0,
7191,,Abendroth Ave and Westchester Ave,41.000268,-73.663010,,,0,
7192,,N Main St and Willett Ave,41.002770,-73.661385,,,0,
7194,,N Main St and Wilkins Ave,41.005778,-73.658964,,,0,
7195,,N Main St and Opp Rectory St,41.007501,-73.657666,,,0,
7196,,N Main St and Opp Terrace Ave,41.010056,-73.656138,,,0,
72,,UConn Medical Ctr and Main Rd,41.730956,-72.790118,,,0,
720,,Goodwin St and School St,41.790418,-72.616566,,,0,
7200,,Mill St and S Water St,41.003537,-73.657452,,,0,
7202,,W Putnam Ave and Byram Rd,41.012540,-73.654668,,,0,
7203,,W Putnam Ave and Western Junior Hwy,41.014584,-73.652007,,,0,
7204,,W Putnam Ave and Holly Hill Ln,41.016426,-73.648996,,,0,
7205,,W Putnam Ave and 500 W Putnam Ave,41.018810,-73.644840,,,0,
7206,,W Putnam Ave and Holly Hill 2,41.020066,-73.642697,,,0,
7208,,W Putnam Ave and Josephine Evaristo Ave,41.021771,-73.639983,,,0,
7210,,W Putnam Ave and Prospect St,41.025472,-73.633803,,,0,
7211,,W Putnam Ave and Dayton Ave,41.026974,-73.630775,,,0,
7212,,W Putnam Ave and Field Point Rd,41.027875,-73.629503,,,0,
7213,,Field Point Rd and Brookside Dr,41.024817,-73.630080,,,0,
7215,,Ritch Ave W and Byram Shore Rd,41.003537,-73.649170,,,0,
7216,,Delavan Ave and Tingue St,41.003051,-73.652484,,,0,
7217,,Delavan Ave and New Lebanon Ave,41.002792,-73.653895,,,0,
7218,,Delavan Ave and Opp Beech St,41.002668,-73.655068,,,0,
7219,,Hamilton Ave and Opp Armstrong Ct 1,41.011225,-73.643913,,,0,
7220,,Hamilton Ave and Armstrong Ct 2,41.012993,-73.642495,,,0,
7221,,Hamilton Ave and Opp Grange St,41.014642,-73.641591,,,0,
7223,,Hamilton Ave and Stone Ave,41.017307,-73.639740,,,0,
7224,,Hamilton Ave and Opp Charles St,41.018949,-73.638500,,,0,
7226,,Hamilton Ave and Seneca Pl,41.020589,-73.637632,,,0,
7229,,Old Field Point Rd and 40 Old Field Point Rd,41.020916,-73.634003,,,0,
723,,Goodwin St and Opp Leland Dr,41.791347,-72.611376,,,0,
7230,,Railroad Ave and Field Point Rd,41.021395,-73.631683,,,0,
7232,,Railroad Ave and Greenwich Railroad Station,41.021593,-73.625799,,,0,
7233,,Mason St and Bruce Park Ave,41.022142,-73.623564,,,0,
7234,,Mason St and Fawcett Pl,41.023730,-73.623905,,,0,
7235,,Mason St and Havemeyer Pl,41.024997,-73.624147,,,0,
7242,,Mason St and E Elm St,41.026982,-73.623738,,,0,
7243,,Mason St and Lewis St,41.028909,-73.624095,,,0,
7244,,Mason St and Lexington Ave,41.030290,-73.624663,,,0,
7245,,Mason St and E Putnam Ave,41.031920,-73.625364,,,0,
7246,,E Putnam Ave and Washington Ave,41.032771,-73.624906,,,0,
7247,,E Putnam Ave and Milbank Ave,41.034389,-73.623258,,,0,
7249,,E Putnam Ave and Opp Old Church Rd,41.036828,-73.617362,,,0,
725,,Goodwin St and Amato Dr,41.791012,-72.608566,,,0,
7250,,E Putnam Ave and Overlook Dr,41.036914,-73.613574,,,0,
7252,,E Putnam Ave and Old Post Rd,41.036746,-73.606030,,,0,
7255,,E Putnam Ave and Strickland Rd,41.037089,-73.600974,,,0,
7257,,E Putnam Ave and Mead Ave,41.039015,-73.597158,,,0,
7258,,E Putnam Ave and River Rd,41.041954,-73.591122,,,0,
7259,,E Putnam Ave and Riverside Ave,41.041044,-73.586496,,,0,
726,,Goodwin St and Opp University Ave,41.790652,-72.606919,,,0,
7260,,E Putnam Ave and Lockwood Ln,41.040939,-73.583053,,,0,
7262,,E Putnam Ave and Sound Beach Ave,41.042972,-73.574549,,,0,
7263,,E Putnam Ave and 1212 E Putnam Ave,41.041441,-73.579713,,,0,
7264,,W Main St and Laddins Rock Rd,41.048310,-73.565851,,,0,
7266,,E Putnam Ave and Rockmere Ave,41.046167,-73.570374,,,0,
7267,,E Putnam Ave and 1392 E Putnam Ave,41.044647,-73.572181,,,0,
7268,,W Main St and Opp Myano Ln,41.048658,-73.564284,,,0,
7269,,W Main St and Harvard Ave,41.048608,-73.560686,,,0,
727,,Goodwin St and Opp 582 Goodwin St,41.790066,-72.604291,,,0,
7270,,W Main St and West Ave,41.048336,-73.558152,,,0,
7271,,W Main St and Diaz St,41.048169,-73.556088,,,0,
7273,,W Main St and Opp High St,41.048108,-73.552706,,,0,
7274,,W Main Ave and Fairfield Ave,41.048725,-73.551105,,,0,
7276,,W Main St and Spruce St,41.049286,-73.549827,,,0,
7277,,W Main St and Opp Stillwater Ave,41.050264,-73.547463,,,0,
728,,Goodwin St and Opp Alps Dr,41.789661,-72.602486,,,0,
7281,,Hoyt St and Morgan St,41.061177,-73.536407,,,0,
7282,,Long Ridge Rd and Cold Spring Rd,41.073032,-73.550310,,,0,
7283,,Long Ridge Rd and CVS,41.073735,-73.550785,,,0,
7286,,Long Ridge Rd and Terrace Ave,41.079078,-73.553515,,,0,
7287,,Long Ridge Rd and Brook Run Ln,41.082932,-73.554298,,,0,
7288,,Long Ridge Rd and Three Lakes Dr,41.084933,-73.555843,,,0,
7289,,Long Ridge Rd and Buckingham Dr,41.089154,-73.559714,,,0,
729,,Goodwin St and 697 Goodwin St,41.788888,-72.600162,,,0,
7290,,Long Ridge Rd and Barns Rd,41.093899,-73.562415,,,0,
7295,,Long Ridge Rd and 777 Long Ridge Rd,41.095884,-73.563587,,,0,
7296,,Long Ridge Rd and Maltbie Ave,41.099504,-73.564597,,,0,
7297,,Long Ridge Rd and Wire Mill Rd,41.101271,-73.564892,,,0,
7298,,Long Ridge Rd and Webbs Hill Rd,41.104510,-73.566942,,,0,
7299,,Long Ridge Rd and Opp Northwood Ln,41.107552,-73.569170,,,0,
73,,Sigourney St and Lincoln Culinary Institute,41.766748,-72.693870,,,0,
730,,Main St and Comstock Pl,41.780518,-72.635475,,,0,
7300,,Long Ridge Rd and Opp Midrocks Dr,41.110394,-73.570496,,,0,
7301,,Long Ridge Rd and 1297 Long Ridge Rd,41.113660,-73.570963,,,0,
7302,,Long Ridge Rd and Opp Den Rd,41.117790,-73.571978,,,0,
7303,,Long Ridge Rd and Chestnut Hill Rd,41.123429,-73.572998,,,0,
7304,,Long Ridge Rd and Hunting Ridge Rd,41.126815,-73.575915,,,0,
7306,,Long Ridge Rd and Opp Lakewood Dr,41.129882,-73.581398,,,0,
7307,,Long Ridge Rd and Wildwood Rd,41.134542,-73.587836,,,0,
7308,,Long Ridge Rd and Mountain Wood Rd,41.138358,-73.590494,,,0,
7309,,Long Ridge Rd and Old long Ridge Rd,41.141339,-73.590815,,,0,
7310,,Long Rigde Rd and Opp Grey Birch Rd,41.145971,-73.591453,,,0,
7311,,Long Ridge Rd and Erskine Rd,41.151922,-73.592706,,,0,
7312,,Long Ridge Rd and Parsonage Rd,41.154471,-73.595016,,,0,
7315,,Old Long Ridge Rd and Parsonage Rd,41.155149,-73.593726,,,0,
7316,,Old Long Ridge Rd and Opp Heming Way,41.153174,-73.592444,,,0,
7317,,Erskine Rd and Long Ridge Rd,41.152189,-73.592853,,,0,
7318,,Long Ridge Rd and Gray Birch Rd,41.146068,-73.591670,,,0,
7319,,Long Ridge Rd and Riverbank Rd,41.141106,-73.591004,,,0,
732,,Main St and McKee St,41.783652,-72.633612,,,0,
7320,,State Hwy 104 and Opp Mountain Wood Rd,41.138294,-73.590698,,,0,
7321,,Long Ridge Rd and Wildwood Rd,41.134239,-73.587652,,,0,
7322,,Long Ridge Rd and Sawmill Rd,41.131883,-73.584349,,,0,
7323,,Long Ridge Rd and Lakewood Dr,41.129844,-73.581686,,,0,
7324,,Long Ridge Rd and Stone Hill Dr,41.126863,-73.576792,,,0,
7326,,Long Ridge Rd and Butternut Ln,41.123276,-73.573188,,,0,
7327,,Long Ridge Rd and Den Rd,41.117869,-73.572195,,,0,
7328,,Long Ridge Rd and Midrocks Dr,41.110241,-73.570675,,,0,
7329,,Long Ridge Rd and Northwood Ln,41.107364,-73.569288,,,0,
7330,,Long Ridge Rd and Opp Webbs Hill Rd,41.104171,-73.566950,,,0,
7331,,Long Ridge Rd and Merritt Pkwy Ramp,41.101020,-73.565057,,,0,
7332,,Long Ridge Rd and Opp Maltbie Ave,41.099494,-73.564837,,,0,
7333,,Long Ridge Rd and 850 Loughram Ave,41.098164,-73.564595,,,0,
7335,,Long Ridge Rd and 778 Long Ridge Rd,41.095660,-73.563717,,,0,
7336,,Long Ridge Rd and 630 Long Ridge Rd,41.093657,-73.562520,,,0,
7337,,Long Ridge Rd and Clover Hill Dr,41.085695,-73.556930,,,0,
7338,,Long Ridge Rd and Opp Three Lakes Dr,41.084825,-73.556033,,,0,
7339,,Long Ridge Rd and River Ridge Ct,41.082102,-73.554194,,,0,
734,,Main St and Remington Rd,41.785572,-72.632734,,,0,
7340,,Long Ridge Rd and Opp Stark Pl,41.080326,-73.553959,,,0,
7341,,Long Ridge Rd and Opp Terrace Ave,41.078488,-73.553665,,,0,
7344,,Long Ridge Rd and Cold Spring Rd,41.072292,-73.550086,,,0,
7345,,Summer St and Hoover Ave,41.070473,-73.549576,,,0,
7346,,Summer St and Forest Lawn Ave,41.069011,-73.548937,,,0,
7348,,Summer St and Bridge St,41.066982,-73.546049,,,0,
7349,,Summer St and 5th St,41.065848,-73.544491,,,0,
735,,Main St and Ellington Rd,41.787279,-72.632463,,,0,
7350,,Summer St and Opp 3rd St,41.064371,-73.543504,,,0,
7351,,Summer St and Opp 1st St,41.062306,-73.542140,,,0,
7352,,Summer St and Hoyt St,41.060820,-73.541189,,,0,
7353,,Summer St and North St,41.058798,-73.540185,,,0,
7354,,Richmond Hill Ave and Greenwich Ave,41.048125,-73.546542,,,0,
7355,,Richmond Hill Ave and Rose Park Ave,41.048046,-73.547920,,,0,
7356,,Richmond Hill Ave and Spruce St,41.047954,-73.549910,,,0,
7357,,Fairfield Ave and Richmond Pl,41.047171,-73.551041,,,0,
7359,,Fairfield Ave and Madison Pl,41.045276,-73.551297,,,0,
736,,Main St and Opp K C Bldg,41.788764,-72.633355,,,0,
7360,,Fairfield Ave and Jackson St,41.044096,-73.551489,,,0,
7361,,Fairfield Ave and Young Dixon Way,41.042809,-73.551656,,,0,
7362,,Fairfield Ave and Selleck St,41.040168,-73.551149,,,0,
7363,,Fairfield Ave and Opp Sunnyside Ave,41.038068,-73.551332,,,0,
7364,,Fairfield Ave and Opp Liberty Pl,41.036147,-73.551564,,,0,
7365,,Fairfield Ave and Opp Top Gallant Rd,41.031462,-73.553926,,,0,
7367,,Shore Rd and Tomac Ave,41.026319,-73.556786,,,0,
7368,,Shore Rd and Tait Rd,41.024123,-73.558154,,,0,
7369,,Shore Rd and Sylvan Ln,41.023153,-73.559223,,,0,
737,,Main St and 1871 Main St,41.791508,-72.633469,,,0,
7370,,Shore Rd and Grant Ave,41.021386,-73.560512,,,0,
7371,,Shore Rd and Sound Beach Ave,41.019841,-73.561970,,,0,
7372,,SD Beach Ave and Opp Keofferam Rd,41.020765,-73.562939,,,0,
7373,,Sound Beach Ave and Clark St,41.021999,-73.564078,,,0,
7374,,SD Beach Ave and Lincoln Ave,41.023111,-73.564917,,,0,
7375,,Sound Beach Ave and St Claire Ave,41.024018,-73.565550,,,0,
7376,,SD Beach Ave and Raymond St,41.024935,-73.566051,,,0,
7377,,SD Beach Ave and Lockwood Ave,41.026995,-73.566732,,,0,
7378,,Sound Beach Ave and Opp Edgewater Dr,41.028655,-73.566821,,,0,
7379,,SD Beach Ave and Arcadia Rd,41.031909,-73.567838,,,0,
738,,Main St and 1844 Main St,41.790257,-72.633594,,,0,
7381,,Sound Beach Ave and Webb Ave,41.034359,-73.568967,,,0,
7382,,Sound Beach Ave and Forest Ave,41.037037,-73.569127,,,0,
7383,,Laddins Rock Rd and Harding Rd,41.038341,-73.569212,,,0,
7384,,Laddins Rock Rd and Deepwoods Ln,41.039528,-73.569249,,,0,
7385,,Laddins Rock Rd and Midbrook Ln,41.042726,-73.567747,,,0,
7386,,Laddins Rock Rd and E Putnam Ave,41.048157,-73.565969,,,0,
7387,,E Putnam Ave and Opp Wendle Pl,41.047457,-73.568181,,,0,
7388,,E Putnam Ave and Sound Beach Ave,41.043015,-73.574837,,,0,
7389,,Sound Beach Ave and Old Greenwich Ln,41.041163,-73.573835,,,0,
739,,Main St and Gilman St,41.792508,-72.633042,,,0,
7390,,Sound Beach Ave and Manor Rd,41.040437,-73.572760,,,0,
7391,,Sound Beach Ave and Lockwood Rd,41.039068,-73.571642,,,0,
7392,,Sound Beach Ave and Opp Forest Ave,41.037438,-73.569383,,,0,
7393,,Sound Beach Ave and Opp Webb Ave,41.034652,-73.569318,,,0,
7394,,Sound Beach Ave and W End Ave,41.031507,-73.567894,,,0,
7395,,Sound Beach Ave and Edgewater Dr,41.028315,-73.567045,,,0,
7396,,Sound Beach Ave and Shorelands Pl,41.025798,-73.566635,,,0,
7397,,Sound Beach Ave and Quintard Ave,41.023937,-73.565753,,,0,
7398,,Sound Beach Ave and Vista Ave,41.022683,-73.564865,,,0,
7399,,Sound Beach Ave and Shore Acre Dr,41.022167,-73.564476,,,0,
7400,,Sound Beach Ave and Keofferam Rd,41.020630,-73.563105,,,0,
7401,,Sound Beach Ave and Shore Rd,41.019741,-73.562257,,,0,
7402,,Shore Rd and Ballwood Rd,41.020992,-73.560603,,,0,
7403,,Shore Rd and Binney Ln,41.021881,-73.559774,,,0,
7404,,Shore Rd and Ford Ln,41.024466,-73.557582,,,0,
7405,,Shore Rd and Tomac Ave,41.026195,-73.556593,,,0,
7406,,Fairfield Ave and Shore Rd,41.029998,-73.553875,,,0,
741,,Main St and Passaro Dr,41.794491,-72.632212,,,0,
7414,,Fairfield Ave and First Stamford Pl,41.044267,-73.551227,,,0,
7415,,Fairfield Ave and Taylor St,41.045438,-73.551047,,,0,
7417,,Fairfield Ave and Richmond Hill Ave,41.047619,-73.550770,,,0,
7419,,Richmond Hill Ave and Taylor St,41.047835,-73.549009,,,0,
742,,Main St and Brook St,41.797019,-72.631454,,,0,
7420,,Richmond Hill Ave and Mission St,41.047905,-73.547547,,,0,
7421,,Richmond Hill Ave and Greenwich Ave,41.047956,-73.546552,,,0,
7425,,Shippan Ave and 227 Shippan Ave,41.048301,-73.524442,,,0,
7426,,Shippan Ave and Opp Park Ave,41.046347,-73.524099,,,0,
7427,,Shippan Ave and 521 Shippan Ave,41.043398,-73.524381,,,0,
7428,,Shippan Ave and Frist Country Bank,41.042380,-73.525990,,,0,
7429,,Shippan Ave and Harbor Dr,41.041671,-73.526643,,,0,
743,,Main St and Trailer Village,41.798306,-72.631135,,,0,
7430,,Shippan Ave and Lindstrom Rd,41.039060,-73.527300,,,0,
7432,,Shippan Ave and Wallace St,41.036047,-73.527762,,,0,
7434,,Shippan Ave and Downes Ave,41.034301,-73.526918,,,0,
7436,,Shippan Ave and Ralsey Rd,41.033028,-73.526306,,,0,
7437,,Shippan Ave and Ocean Dr W,41.030845,-73.525313,,,0,
7438,,Ocean Dr W and Stamford Ave,41.030416,-73.526987,,,0,
7439,,Ocean Dr W and Ralsey Rd S,41.030112,-73.528675,,,0,
744,,Main St and 30 Main St,41.799440,-72.630453,,,0,
7440,,Ocean Dr W and Fairview Ave,41.024546,-73.529003,,,0,
7441,,Ocean Dr W and Lighthouse Way,41.023573,-73.528838,,,0,
7443,,Ocean Dr W and Saddle Rock Rd,41.021722,-73.527693,,,0,
7444,,Ocean Dr W and Stamford Ave,41.021045,-73.524126,,,0,
7445,,Ocean Dr W and Shippan Ave,41.022903,-73.522382,,,0,
7446,,Shippan Ave and Hobson St,41.027985,-73.523978,,,0,
7448,,Shippan Ave and Opp Ocean Dr W,41.030944,-73.525110,,,0,
7449,,Shippan Ave and Opp Ralsey Rd,41.033073,-73.526090,,,0,
7450,,Shippan Ave and Lanark Rd,41.034036,-73.526543,,,0,
7451,,Shippan Ave and Iroquois Rd,41.036513,-73.527563,,,0,
7452,,Shippan Ave and Rippowam Rd,41.038685,-73.527177,,,0,
7454,,Shippan Ave and Seaview Ave,41.042799,-73.524615,,,0,
7455,,Shippan Ave and Cummings Park Rd,41.044490,-73.523996,,,0,
7456,,Shippan Ave and Park St,41.046447,-73.523884,,,0,
7457,,Shippan Ave and Shop Rite,41.048008,-73.524163,,,0,
7459,,Tresser Blvd and Clinton Ave,41.050966,-73.544868,,,0,
746,,Main St and 92 Main St,41.801574,-72.629126,,,0,
7460,,Stillwater Ave and W Main St,41.050611,-73.547586,,,0,
7461,,Stillwater Ave and Alden St,41.052153,-73.549761,,,0,
7462,,Stillwater Ave and Fairfield Ave,41.052009,-73.551510,,,0,
7463,,Stillwater Ave and Finney Ln,41.052313,-73.552988,,,0,
7464,,Stillwater Ave and Liberty St,41.052513,-73.553986,,,0,
7465,,Stillwater Ave and Merrell Ave,41.053022,-73.555670,,,0,
7466,,West Ave and Stillwater Ave,41.053244,-73.557423,,,0,
7467,,West Ave and Acosta St,41.051984,-73.557566,,,0,
7468,,West Ave and Nobile St,41.050223,-73.557788,,,0,
7469,,West Ave and W Main St,41.048212,-73.558031,,,0,
7470,,West Ave and Ferris Ave,41.045995,-73.558320,,,0,
7471,,West Ave and Ardmore Rd,41.043716,-73.558644,,,0,
7472,,West Ave and Selleck St,41.041570,-73.559042,,,0,
7476,,West Ave and 450 West Ave,41.038947,-73.558631,,,0,
7478,,West Ave and Selleck St,41.041884,-73.558769,,,0,
748,,Main St and Opp 237 Main St,41.805627,-72.626011,,,0,
7480,,Waverly Pl and Wilson St,41.043547,-73.553894,,,0,
7485,,Top Gallant Rd and Playtex Daymon,41.031383,-73.552127,,,0,
7487,,Darien RR and West Ave,41.077257,-73.471831,,,0,
7488,,Crescent St and 27 Crescent St,41.070219,-73.519571,,,0,
7496,,Belltown Rd and Newfield Ave,41.082744,-73.533767,,,0,
7497,,Newfield Ave and Opp Newfield Ct,41.080109,-73.533789,,,0,
7499,,Davenport Ridge School and Patricia Ln,41.103554,-73.533963,,,0,
7500,,Strawberry Hill Ave and Opp Holcomb Ave,41.064902,-73.533182,,,0,
7502,,W Broad St and St George Ave,41.056171,-73.553196,,,0,
7504,,W Broad St and Opp St George Ave,41.056029,-73.552991,,,0,
7509,,Riverbend Dr and Sacred Heart University,41.087184,-73.517277,,,0,
751,,Main St and N King St,41.809797,-72.623793,,,0,
7510,,Omega Dr and Riverbend Dr,41.086834,-73.515834,,,0,
7511,,Atlantic St and Veterans Park,41.053713,-73.539259,,,0,
7512,,Atlantic St and Main St,41.053006,-73.539431,,,0,
7513,,Main St and Athlantic St,41.053130,-73.539660,,,0,
7516,,Hoyt St and Summer St,41.060742,-73.540769,,,0,
7517,,Washington Blvd and Opp Second St,41.063007,-73.544606,,,0,
7519,,N Main St and Westchester Ave,41.000398,-73.663563,,,0,
7526,,W Hill High School and Roxbury Rd,41.090986,-73.564185,,,0,
7530,,Washington Blvd and Bridge St,41.066714,-73.549262,,,0,
7534,,Shippan Ave and Fairview Ave,41.026426,-73.523363,,,0,
7536,,Baxter Ave and West Ave,41.043934,-73.557951,,,0,
7537,,West Ave and 470 West Ave,41.038361,-73.557918,,,0,
7538,,Washington Blvd and 1315 Washington Blvd,41.057255,-73.543036,,,0,
7539,,Washington Blvd and 1310 Washington Blvd,41.057173,-73.543395,,,0,
7541,,Washington Blvd and North St,41.058870,-73.543304,,,0,
7542,,Washington Blvd and North St,41.058797,-73.543676,,,0,
7544,,E Main St and Weed Ave,41.060572,-73.508202,,,0,
7545,,E Main St and Home Ct,41.059093,-73.510779,,,0,
7546,,E Main St and Opp Seaside Ave,41.059046,-73.511210,,,0,
7547,,Hope St and Omega Dr,41.087819,-73.518663,,,0,
7548,,Richards Ave and Connecticut Ave,41.094697,-73.450846,,,0,
7549,,Richards Ave and Connecticut Ave,41.094661,-73.451062,,,0,
755,,Main St and Chapel Rd,41.814066,-72.621877,,,0,
7552,,Stamford Transportation Ctr Bay A and N State St,41.047766,-73.542101,,,0,
7553,,S State St and Stamford Station 2,41.047423,-73.541222,,,0,
7554,,Newington ParkandRide and Berlin Tpke,41.669733,-72.716969,,,0,
7555,,Veterans Hosp and West St,41.654639,-72.652076,,,0,
7557,,Main St and Albany Ave,41.773038,-72.676738,,,0,
7558,,Blue Hills Ave and E Euclid St,41.806164,-72.695479,,,0,
7559,,Blue Hills Ave and Euclid St W,41.806164,-72.695710,,,0,
7560,,Sav-Mor Plaza and Blue Hills Ave,41.823576,-72.697229,,,0,
7561,,Wedgewood Dr and Wedgewood Apt,41.836719,-72.701000,,,0,
7562,,Bloomfield Ave and Park Ave,41.830699,-72.737534,,,0,
7563,,Bloomfield Ave and Park Ave,41.830609,-72.737292,,,0,
7564,,Brown St and Mountain Ave,41.830670,-72.749103,,,0,
7565,,Sacret Heart Lot and Wintonbury Ave,41.832914,-72.735531,,,0,
7566,,Federation Homes and Wintonbury Ave,41.835463,-72.715724,,,0,
7567,,Dorothy Dr and Woodside Village,41.843411,-72.740599,,,0,
7568,,Cigna Campus Way and Opp Wilde Building,41.813472,-72.745873,,,0,
7572,,Jordan Ln and Silas Deane Hwy,41.723890,-72.666916,,,0,
7573,,Jordan Ln and Silas Deane Hwy,41.723998,-72.667448,,,0,
7574,,Executive Dr and Executive Sq,41.685283,-72.652919,,,0,
7576,,Albany Ave and Opp Norwood Rd,41.786020,-72.727073,,,0,
7578,,N Main St and Marshalls,41.783683,-72.746865,,,0,
7579,,East St and Krauszer's,41.860243,-72.431708,,,0,
7583,,DSS and E Middle Tpke,41.786625,-72.489480,,,0,
7584,,Forbes St and Silver Ln,41.766035,-72.600345,,,0,
